item_0,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48
43290,3,430,30.5,3.93,0,0,0,10,10,313.6,0,0,17,10,150.9,0,0,30,20,64.5,0,0,17,0,33,0,33.5,0,108,355,897,56.22,29.83,40.91,9.83,7.89,100.53,69,0.38,89.7,17.5,30.6,3.94,317.4,153.1,64.7,33,33.5
43291,1,430,30.6,3.94,2,2,0,14,10,317.4,0,0,21,0,153.1,0,0,40,10,64.7,0,0,14,11,33,0,33.5,0,116,360,897,56.97,29.79,40.79,9.8,7.93,100.25,69,0.38,89.7,17.51,30.5,4.13,320.2,153.1,64.7,33,33.7
43291,2,430,30.5,4.13,0,0,0,17,10,320.2,0,0,16,10,153.1,0,0,41,12,64.7,0,0,22,0,33,0,33.7,0,112,354,897,55.77,29.55,40.73,9.81,7.96,100.35,69,0.38,89.7,17.51,30.1,4.03,312.2,153.1,64.7,33,33.7
43291,3,430,30.1,4.03,0,0,0,19.5,10,312.2,0,0,21,9.5,153.1,0,0,45,10,64.7,0,0,20,0,33,0,33.7,0,104,341,897,55.99,29.55,40.92,9.83,7.94,100.58,69,0.39,89.7,17.51,30.1,4.04,323.3,150.8,63.1,33,33.7
43292,1,430,30.1,4.04,0,0,0,23,0,323.3,0,0,25,0,150.8,0,0,48,8,63.1,0,0,17.5,8,33,0,33.7,0,96,320,897,56.2,29.65,40.84,9.82,7.98,100.36,69,0.38,89.7,20.23,30,4.18,314.9,150.8,63.1,33,33.7
43292,2,430,30,4.18,0,0,4,16,10,314.9,0,0,20,9,150.8,0,0,46,0,63.1,0,0,23,0,33,0,33.7,0,112,303,897,56.12,29.75,40.39,9.72,7.99,100.38,69,0.38,89.7,20.18,30,3.96,311.5,150.8,63.1,33,33.7
43292,3,430,30,3.96,0,0,0,19,10,311.5,0,0,23,0,150.8,0,0,38,15,63.1,0,0,20,0,33,0,33.7,0,100,285,897,56.6,29.8,40.78,9.8,7.94,100.53,69,0.38,89.7,19.23,30.2,4.01,313.5,153.2,63.1,33,33.7
43293,1,430,30.2,4.01,0,0,0,22,5,313.5,0,0,18,10,153.2,0,0,45,8,63.1,0,0,18.5,0,33,0,33.7,0,92,305,897,56.08,29.76,40.9,9.83,7.97,100.37,69,0.39,89.7,20.36,30.1,4.13,310.4,153.2,63.1,33,33.7
43293,2,430,30.1,4.13,0,0,0,20,9,310.4,0,0,24,0,153.2,0,0,44,0,63.1,0,0,16,8,33,0,33.7,0,112,301,897,55.8,29.82,40.64,9.76,7.94,100.42,69,0.39,89.7,18.35,30.1,4.06,310.1,153.2,63.1,33,33.7
43293,3,430,30.1,4.06,0,0,0,22,0,310.1,0,0,18,10,153.2,0,0,34,20,63.1,0,0,22,0,33,0,33.7,0,100,353,897,56.56,29.8,41.01,9.85,7.99,100.47,69,0.38,89.7,17.51,30.2,4.08,318,154.2,63.4,33,33.7
43294,1,430,30.2,4.08,0,0,0,14,10,318,0,0,24,0,154.2,0,0,46,10,63.4,0,0,20,0,33,0,33.7,0,104,331,897,56.03,29.76,40.47,9.75,8.03,100.2,69,0.38,89.7,19.57,30.1,4.21,318,154.2,63.4,33,33.7
43294,2,430,30.1,4.21,0,0,4,17,5,318,0,0,19,7,154.2,0,0,48,10,63.4,0,0,17,0,33,0,33.7,0,124,352,897,55.67,29.65,40.7,9.78,7.95,100.15,69,0.38,89.7,17.51,30.2,3.85,313.9,154.2,63.4,33,33.7
43294,3,430,30.2,3.85,8,8,0,14.5,0,313.9,0,0,20,0,154.2,0,0,48,0,63.4,0,0,15,0,33,0,33.7,0,76,230,897,56.25,29.69,40.79,9.8,7.95,100.35,69,0.39,89.7,21.15,30,4.14,310.4,140.1,64.2,33,33.8
43298,1,440,30,4.14,0,0,0,14,10,310.4,0,0,16.5,0,140.1,0,0,42,4,64.2,0,0,13,10,33,0,33.8,0,48,143,897,56.27,29.57,40.97,9.84,7.84,99.97,69,0.37,89.7,17.33,30.1,4.24,312.7,140.1,64.2,33,33.8
43298,2,430,30.1,4.24,0,0,4,20,10,312.7,0,0,14,10,140.1,0,0,41,10,64.2,0,0,21,0,33,0,33.8,0,104,364,897,56.11,29.55,40.96,9.84,7.89,99.89,69,0.38,89.7,17.52,30.2,4.14,318.5,140.1,64.2,33,33.8
43298,3,430,30.2,4.14,0,0,0,24,5,318.5,0,0,19.5,8,140.1,0,0,42,12,64.2,0,0,18,0,33,0,33.8,0,92,353,897,55.94,29.58,41.17,9.89,7.95,100.04,69,0.38,89.7,17.51,30.3,4.27,318.2,147.4,64.7,33,33.8
43299,1,430,30.3,4.27,0,0,4,23,8,318.2,0,0,21,10,147.4,0,0,46,10,64.7,0,0,16,11,33,0,33.8,0,136,352,897,56.48,29.54,40.56,9.75,7.9,99.76,69,0.39,89.7,17.5,30.2,3.97,314.3,147.4,64.7,33,33.4
43299,2,430,30.2,3.97,0,0,0,23,0,314.3,0,0,25,0,147.4,0,0,46,0,64.7,0,0,24,0,33,0,33.4,0,104,290,897,55.97,29.57,40.66,9.77,7.91,99.85,69,0.39,89.7,17.51,30,4,313.3,147.4,64.7,33,33.4
43299,3,430,30,4,0,0,0,17,10,313.3,0,0,20.5,8,147.4,0,0,380,10,64.7,0,0,22,0,33,0,33.4,0,114,332,897,56.27,29.58,40.75,9.79,7.92,100.05,69,0.39,89.7,17.51,30,4.11,314.3,143.5,63.8,33,33.4
43300,1,430,30,4.11,0,0,0,20,8,314.3,0,0,23,0,143.5,0,0,40,16,63.8,0,0,20,5,33,0,33.4,0,92,288,897,56.82,29.56,40.73,9.79,7.93,99.85,69,0.38,89.7,17.51,30,4.07,307.3,143.5,63.8,33,34.1
43300,2,430,30,4.07,0,0,0,22,10,307.3,0,0,18.5,10,143.5,0,0,48,10,63.8,0,0,23,0,33,0,34.1,0,128,344,897,56.13,29.56,40.63,9.76,7.93,99.83,69,0.39,89.7,17.51,30.1,4.07,310.1,143.5,63.8,33,34.1
43300,3,430,30.1,4.07,0,0,0,25,0,310.1,0,0,23.5,0,143.5,0,0,50,0,63.8,0,0,20,0,33,0,34.1,0,116,350,897,56.37,29.53,40.81,9.81,7.96,99.96,69,0.38,89.7,17.51,30,4.11,318.4,144.2,63.2,33,34.1
43301,1,430,30,4.11,0,0,0,17,10,318.4,0,0,18,10,144.2,0,0,40,10,63.2,0,0,18,10,33,0,34.1,0,100,388,897,56.54,29.55,41.06,9.87,8,99.8,69,0.38,89.7,17.51,30,4.11,311.2,144.2,63.2,33,34.1
43301,2,430,30,4.11,0,0,0,19.5,10,311.2,0,0,23,8,144.2,0,0,40,15,63.2,0,0,24,0,33,0,34.1,0,110,351,897,56.52,29.54,40.73,9.81,7.98,99.74,69,0.38,89.7,17.51,30.1,4.07,318.8,144.2,63.2,33,34.1
43301,3,440,30.1,4.07,0,0,0,22,0,318.8,0,0,24,0,144.2,0,0,48,0,63.2,0,0,22,0,33,0,34.1,0,112,216,897,56.4,29.54,40.08,9.63,7.85,99.9,69,0.38,89.7,17.51,29.9,4.12,309.8,142.3,64.3,32,34.7
43304,1,430,29.9,4.12,0,0,0,23,0,309.8,0,0,20,0,142.3,0,0,40,0,64.3,0,0,20,0,32,0,34.7,0.7,0,14,897,56.96,29.88,42.51,10.21,8.06,99.77,69,0.38,89.7,17.53,30.1,4.16,313.2,142.3,64.3,32,34.7
43304,2,430,30.1,4.16,0,0,4,23,0,313.2,0,0,20,0,142.3,0,0,40,10,64.3,0,0,20,0,32,0,34.7,0,0,304,897,56,29.48,42.41,10.19,8.04,99.75,69,0.38,89.7,17.53,30,4.2,313.2,142.3,64.3,32,34.7
43304,3,430,30,4.2,0,0,4,18,7,313.2,0,0,16,10,142.3,0,0,44,15,64.3,0,0,18,0,32,0,34.7,0,0,309,897,56.32,29.47,42.49,10.21,8.09,99.77,69,0.37,89.7,17.94,30,3.93,308.7,143.7,63.3,32,34.7
43305,1,430,30,3.93,0,0,0,19,10,308.7,0,0,23,6,143.7,0,0,52,0,63.3,0,0,16,10,32,0,34.7,0,0,359,897,56.37,29.48,42.5,10.21,8.12,99.59,69,0.37,89.7,17.52,30.2,3.99,313.5,143.7,63.3,32,34.1
43305,2,440,30.2,3.99,0,0,0,23,5,313.5,0,0,25,0,143.7,0,0,44,10,63.3,0,0,24,0,32,0,34.1,0,0,353,897,56.39,29.49,42.51,10.21,8.14,99.65,69,0.37,89.7,17.53,30.1,4.12,313.2,143.7,63.3,32,34.1
43305,3,440,30.1,4.12,0,0,0,23,3,313.2,0,0,21,6,143.7,0,0,48,8,63.3,0,0,22,0,32,0,34.1,0,0,308,897,56.39,29.45,42.49,10.21,8.13,99.83,69,0.38,89.7,17.52,30,4.02,305.3,146.3,63.5,32,34.1
43306,1,440,30,4.02,0,0,0,21,7,305.3,0,0,23,0,146.3,0,0,48,3,63.5,0,0,20,7,32,0,34.1,0,0,351,897,56.46,29.46,42.51,10.22,8.15,99.54,69,0.38,89.7,17.52,30.1,4.09,305.7,146.3,63.5,32,34.1
43306,2,430,30.1,4.09,0,0,0,22,7,305.7,0,0,19,8,146.3,0,0,46,10,63.5,0,0,25,0,32,0,34.1,0,0,348,897,56.18,29.5,42.51,10.22,8.17,99.53,69,0.38,89.7,17.52,30.1,4.18,310.5,146.3,63.5,32,34.1
43306,3,430,30.1,4.18,0,0,4,23,0,310.5,0,0,23,0,146.3,0,0,48,10,63.5,0,0,24,0,32,0,34.1,0,0,336,897,55.62,29.49,42.49,10.21,8.16,99.59,69,0.38,89.7,17.51,30.1,3.97,304.3,143.4,63.4,32,34.1
43307,1,430,30.1,3.97,0,0,0,17,10,304.3,0,0,18,10,143.4,0,0,52,5,63.4,0,0,22,5,32,0,34.1,0,108,341,897,56.39,29.48,40.83,9.81,7.95,99.36,69,0.38,89.7,17.52,30.2,4.11,306.9,143.4,63.4,32,34.1
43307,2,430,30.2,4.11,0,0,0,20,9,306.9,0,1.284,22,8,143.4,0,0,48,8,63.4,0,0,25,0,32,0,34.1,0,148,338,897,56.18,29.52,40.35,9.7,7.89,99.43,69,0.39,89.7,17.51,30.2,4.12,316.2,143.4,63.4,32,34.1
43307,3,430,30.2,4.12,0,0,0,21,0,316.2,0,0,25,0,143.4,0,0,46,10,63.4,0,0,23,0,32,0,34.1,0,126,337,897,56.15,29.5,40.63,9.76,7.92,99.61,69,0.38,89.7,18.39,30,4.04,307.9,143.3,63.6,32,34.1
43308,1,430,30,4.04,0,0,0,14,11,307.9,0,0,19,10,143.3,0,0,48,8,63.6,0,0,20,8,32,0,34.1,0,108,373,897,56.44,29.5,40.92,9.83,7.98,99.48,69,0.39,89.7,17.51,30.2,4.08,321.6,143.3,63.6,32,34.6
43308,2,430,30.2,4.08,0,0,0,17,13,321.6,0,0,23,0,143.3,0,0,44,10,63.6,0,0,25,0,32,0,34.6,0.6,88,336,897,56.51,29.5,41.05,9.86,8,99.41,69,0.39,89.7,20.62,30.2,4.14,318.5,143.3,63.6,32,34.6
43308,3,440,30.2,4.14,0,0,0,23,5,318.5,0,0,18,10,143.3,0,0,46,10,63.6,0,0,23,0,32,0,34.6,0,72,256,897,57.17,29.54,40.93,9.84,7.98,99.49,69,0.37,89.7,17.51,30.2,4.07,314.1,144,63.3,31,33.7
43311,1,430,30.2,4.07,0,0,0,21,7,314.1,0,0,25,0,144,0,0,50,0,63.3,0,0,21,0,31,35,33.7,0,16,16,897,56.02,29.57,40.77,9.8,7.83,99.2,69,0.38,89.7,17.54,30.3,4.19,315.6,144,63.3,31,33.7
43311,2,430,30.3,4.19,0,0,4,25,0,315.6,0,0,24,0,144,0,0,48,12,63.3,0,0,21,0,31,0,33.7,0,135,298,897,56.32,29.52,40.35,9.7,7.81,99.06,69,0.39,89.7,17.51,30.3,4.1,316.6,144,63.3,31,33.7
43311,3,430,30.3,4.1,0,0,0,20,0,316.6,0,0,19,0,144,0,0,52,0,63.3,0,0,19,0,31,0,33.7,0,96,337,897,56.62,29.43,40.96,9.84,7.92,99.12,69,0.38,89.7,17.51,30.4,4.04,315.3,145.8,64.7,31,33.7
43312,1,430,30.4,4.04,0,0,0,13,10,315.3,0,0,14,10,145.8,0,0,42.5,10,64.7,0,0,16,10,31,0,33.7,0,116,351,897,56.75,29.42,40.77,9.8,7.94,98.84,69,0.38,89.7,17.51,30.4,4.18,320.5,145.8,64.7,31,33.4
43312,2,430,30.4,4.18,0,0,4,15,10,320.5,0,0,18,10,145.8,0,0,44,10,64.7,0,0,23,0,31,0,33.4,0,108,361,897,56.2,29.47,40.9,9.84,7.98,98.89,69,0.39,89.7,17.51,30.2,3.88,313.6,145.8,64.7,31,33.4
43312,3,430,30.2,3.88,4,4,0,17.5,10,313.6,0,0,23,0,145.8,0,0,46,0,64.7,0,0,20,0,31,0,33.4,0,120,334,897,55.97,29.48,40.71,9.78,7.95,99.05,69,0.39,89.7,17.51,30.2,4.14,316,145.9,63.3,31,33.4
43313,1,430,30.2,4.14,0,0,0,23.5,5,316,0,0,18,10,145.9,0,0,36,10,63.3,0,0,18,0,31,0,33.4,0,103,359,897,56.83,29.47,40.96,9.85,8.01,98.74,69,0.38,89.7,17.51,30.1,4.23,320.7,145.9,63.3,31,33.4
43313,2,430,30.1,4.23,0,0,4,20,5,320.7,0,0,22,0,145.9,0,0,38,10,63.3,0,0,16,10,31,0,33.4,0,79,398,897,56.06,29.44,41.37,9.95,8.1,98.77,69,0.38,89.7,17.5,30.2,3.9,311.7,145.9,63.3,31,33.4
43313,3,430,30.2,3.9,4,4,0,18,10,311.7,0,0,16.5,10,145.9,0,0,40,0,63.3,0,0,23,0,31,0,33.4,0,104,351,897,55.77,29.45,40.97,9.84,8.03,99.03,69,0.38,89.7,17.51,30.2,4.19,319,146.1,64.2,31,33.4
43314,1,430,30.2,4.19,0,0,4,24,5,319,0,0,21,0,146.1,0,0,40,10,64.2,0,0,20,5,31,0,33.4,0,116,344,897,55.93,29.45,40.75,9.8,7.99,98.82,69,0.38,89.7,17.51,30.1,4.13,312.4,146.1,64.2,31,33.6
43314,2,430,30.1,4.13,0,0,0,21,5,312.4,0,0,16,10,146.1,0,0,41,10,64.2,6,0,23,0,31,0,33.6,0,111,360,897,56.43,29.48,40.86,9.82,8.03,98.81,69,0.39,89.7,17.51,30.3,3.96,318.3,146.1,64.2,31,33.6
43314,3,430,30.3,3.96,0,0,0,18,10,318.3,0,0,21,10,146.1,0,0,42,10,64.2,0,0,22,0,31,0,33.6,0,112,331,897,56.28,29.5,40.79,9.8,8,98.9,69,0.38,89.7,17.51,30.2,4.05,315.5,147,62.6,31,33.6
43315,1,430,30.2,4.05,0,0,0,22,6,315.5,0,0,25,0,147,0,0,44,10,62.6,0,0,20,5,31,0,33.6,0,115,344,897,56.29,29.45,40.76,9.8,8.02,98.56,69,0.38,89.7,17.51,30.2,4.23,313.3,147,62.6,31,33.6
43315,2,430,30.2,4.23,0,0,4,21,0,313.3,2.5,0,20,5,147,0,0,44,10,62.6,6,0,22,0,31,0,33.6,0,123,360,897,56.15,29.48,40.73,9.79,8.04,98.56,69,0.38,89.7,17.5,30.2,3.89,310.9,147,62.6,31,33.6
43315,3,430,30.2,3.89,4,4,0,13,10,310.9,0,0,22,0,147,0,0,46,0,62.6,0,0,21,0,31,0,33.6,0,91,171,897,55.79,29.51,40.06,9.63,7.91,98.75,69,0.37,89.7,17.5,30.2,4.05,311.4,142.2,62.1,32,33.8
43318,1,440,30.2,4.05,0,0,0,23,0,311.4,0,0,18,0,142.2,0,0,40,0,62.1,0,0,20,0,32,0,33.8,0,30,78,897,55.69,29.56,40.59,9.75,7.78,98.66,69,0.37,89.7,27.13,30.3,4.17,312.1,142.2,62.1,32,33.8
43318,2,440,30.3,4.17,0,0,4,20,10,312.1,0,2,17,10,142.2,0,0,37,10,62.1,0,2.3,19,0,32,0,33.8,0,102,325,897,56.06,29.54,40.84,9.81,7.87,98.69,69,0.36,89.7,18.4,30.4,4.06,324,142.2,62.1,32,33.8
43318,3,440,30.4,4.06,0,0,0,23,0,324,0,0,22,6,142.2,0,0,40,10,62.1,0,0,17,9,32,0,33.8,0,107,316,897,55.95,29.52,40.69,9.78,7.89,98.68,69,0.37,89.7,17.99,30.3,4.23,319,151,63.6,32,33.8
43319,1,430,30.3,4.23,0,0,4,17,10,319,0,0,23,0,151,0,0,40,14,63.6,0,0,22,5,32,0,33.8,0,111,376,897,56.44,29.5,40.85,9.81,7.91,98.65,69,0.36,89.7,17.5,30.3,3.99,317.9,151,63.6,32,33.9
43319,2,430,30.3,3.99,0,0,0,19,10,317.9,0,0,17,10,151,0,0,44,10,63.6,0,0,25,0,32,0,33.9,0,124,364,897,56.76,29.51,40.68,9.78,7.92,98.66,69,0.36,89.7,17.5,30.4,4.04,323.1,151,63.6,32,33.9
43319,3,430,30.4,4.04,0,0,0,22,8,323.1,0,0,22,0,151,0,0,46,0,63.6,0,0,22,0,32,0,33.9,0,103,355,897,56.19,29.52,40.96,9.84,7.98,98.62,69,0.37,89.7,17.5,30.2,4.12,317.6,148.8,63.8,32,33.9
43320,1,430,30.2,4.12,0,0,0,23,6,317.6,0,0,16,10,148.8,0,0,36,16,63.8,0,0,20,7,32,0,33.9,0,108,306,897,56.01,29.51,40.65,9.77,7.93,98.48,69,0.37,89.7,17.51,30.4,4.09,321.9,148.8,63.8,32,33.9
43320,2,430,30.4,4.09,0,0,0,21,10,321.9,0,0,21,9.5,148.8,0,0,44,10,63.8,0,0,24,0,32,0,33.9,0,148,334,897,56.37,29.48,40.32,9.69,7.91,98.32,69,0.36,89.7,17.5,30.2,4.07,315.7,148.8,63.8,32,33.9
43320,3,430,30.2,4.07,0,0,0,25,7,315.7,0,0,25,0,148.8,0,0,46,0,63.8,0,0,21.5,0,32,0,33.9,0,96,355,897,56.18,29.52,41.01,9.85,8.01,98.27,69,0.37,89.7,17.5,30.2,4.19,313.6,144.8,63.2,32,33.9
43321,1,430,30.2,4.19,0,0,4,24,5,313.6,0,0,20,9,144.8,0,0,36,11,63.2,0,0,19,9,32,0,33.9,0,123,339,897,56.47,29.49,40.63,9.76,7.95,98.2,69,0.36,89.7,17.5,30.2,3.97,317.9,144.8,63.2,32,34
43321,2,430,30.2,3.97,0,0,0,23,10,317.9,0,0,21,0,144.8,0,0,40,20,63.2,6,0,25,0,32,0,34,0,124,371,897,56.46,29.52,40.74,9.79,7.99,98.17,69,0.36,89.7,17.5,30.2,3.96,319,144.8,63.2,32,34
43321,3,430,30.2,3.96,1,1,0,24,6,319,0,0,17,10,144.8,0,0,50,0,63.2,0,0,25,0,32,0,34,0,128,338,897,56.36,29.52,40.65,9.76,7.97,98.1,69,0.36,89.7,17.5,30.2,4.03,319.7,153.2,63,32,34
43322,1,430,30.2,4.03,0,0,0,24,5,319.7,0,0,22,0,153.2,0,0,40,15,63,0,0,23,5,32,0,34,0,124,362,897,56.19,29.54,40.71,9.78,8,97.85,69,0.36,89.7,17.5,30.2,3.98,315,153.2,63,32,34
43322,2,430,30.2,3.98,0,0,0,20,0,315,0,0,16,10,153.2,0,0,46,10,63,7,0,25,0,32,0,34,0,136,283,897,56.69,29.54,40.22,9.66,7.92,98.03,69,0.36,89.7,19.71,30.2,4.09,318.1,153.2,63,32,34
43322,3,430,30.2,4.09,0,0,0,14,11,318.1,0,0,21,5,153.2,0,0,48,0,63,5,0,25,0,32,0,34,0,60,203,897,56.57,29.53,40.91,9.83,8.01,98.14,69,0.36,89.7,17.5,30.2,4.21,308.5,144.4,61.2,31,35.9
43332,1,435,30.2,4.21,0,0,4,21,0,308.5,0,0,24,0,144.4,0,0,42,0,61.2,0,0,25,0,31,35,35.9,1.9,49,38,897,56.06,29.49,39.76,9.55,7.66,96.88,69,0.38,89.7,65.9,30.3,4.08,311.9,144.4,61.2,31,35.9
43332,2,435,30.3,4.08,0,0,0,18,12,311.9,0,0,22,0,144.4,0,0,40,10,61.2,0,6.44,24,0,31,0,35.9,0,108,300,897,56.54,29.44,40.62,9.76,7.84,96.86,69,0.36,89.7,17.5,30.3,4.14,319.8,144.4,61.2,31,35.9
43332,3,430,30.3,4.14,0,0,0,25,0,319.8,0,0,18,10,144.4,0,0,42,10,61.2,0,0,22,0,31,0,35.9,0,116,340,897,56.4,29.37,40.79,9.8,7.89,96.88,69,0.35,89.7,17.5,30.4,4.23,315,145.3,63.7,31,35.9
43333,1,430,30.4,4.23,0,0,4,18,11,315,0,0,22,10,145.3,0,0,42,15,63.7,0,0,20,6,31,0,35.9,0,56,376,897,56.44,29.23,41.62,10,8.03,96.7,69,0.36,89.7,17.51,30.5,4.05,317.4,145.3,63.7,31,32.7
43333,2,440,30.5,4.05,0,0,0,22,0,317.4,0,0,25,0,145.3,0,0,48,10,63.7,0,0,24,0,31,0,32.7,0,123,319,897,56.43,29.32,40.55,9.75,7.9,96.68,69,0.37,89.7,17.5,30.4,4.14,311.9,138,63.4,31,32.7
43334,1,430,30.4,4.14,0,0,0,24,4,311.9,0,0,21,6,138,0,0,50,5,63.4,0,0,21,6,31,0,32.7,0,88,331,897,55.74,29.3,41.08,9.88,8,96.64,69,0.38,89.7,17.5,30.5,4.22,318.3,138,63.4,31,33
43334,2,430,30.5,4.22,0,0,4,21,10,318.3,0,0,22,0,138,0,0,47,10,63.4,0,0,25,0,31,0,33,0,128,344,897,56.17,29.34,40.62,9.77,7.95,96.58,69,0.36,89.7,17.5,30.6,3.94,317.9,138,63.4,31,33
43334,3,430,30.6,3.94,2,2,0,24,0,317.9,0,0,17,10,138,0,0,48,0,63.4,0,0,23,0,31,0,33,0,126,335,897,56.12,29.29,40.63,9.76,7.95,96.73,69,0.35,89.7,17.5,30.6,4.18,313.8,146.3,64.5,31,33
43335,1,430,30.6,4.18,0,0,4,18,11,313.8,0,0,21,0,146.3,0,0,38,17,64.5,0,0,21,7,31,0,33,0,116,354,897,56.7,29.3,40.82,9.81,8,96.52,69,0.36,89.7,17.51,30.6,4.05,321.6,146.3,64.5,31,32.7
43335,2,430,30.6,4.05,0,0,0,20,0,321.6,0,0,15,10,146.3,0,0,46,0,64.5,0,0,25,0,31,0,32.7,0,112,334,897,55.99,29.3,40.85,9.82,8.01,96.49,69,0.36,89.7,17.5,30.2,3.99,311.3,146.3,64.5,31,32.7
43335,3,430,30.2,3.99,0,0,0,13,10,311.3,0,0,20,8,146.3,0,0,36,15,64.5,0,0,22,0,31,0,32.7,0,126,325,897,56.23,29.34,40.61,9.76,7.97,96.75,69,0.35,89.7,17.5,30.2,4.07,307.5,146.7,65.8,31,32.7
43336,1,430,30.2,4.07,0,0,0,16,10,307.5,0,0,23,0,146.7,0,0,42,18,65.8,0,0,20,7,31,0,32.7,0,125,344,897,56.51,29.31,40.61,9.75,7.97,96.79,69,0.35,89.7,17.5,30.2,4.14,316.9,146.7,65.8,31,33.1
43336,2,430,30.2,4.14,0,0,0,18,0,316.9,0,0,17.5,0,146.7,0,0,52,0,65.8,8,0,24,0,31,0,33.1,0,96,371,897,56.31,29.35,41.08,9.87,8.04,96.7,69,0.35,89.7,17.5,30.2,4.11,318.3,146.7,65.8,31,33.1
43336,3,430,30.2,4.11,0,0,0,11,15,318.3,0,0,12,10,146.7,0,0,42,10,65.8,8,0,24,0,31,0,33.1,0,55,200,897,55.67,29.39,41.01,9.85,8.03,96.73,69,0.35,89.7,17.5,29.7,4.19,316.6,141.6,61.9,32,33.9
43339,1,430,29.7,4.19,0,0,4,21,0,316.6,0,0,20.5,0,141.6,0,0,48,0,61.9,0,0,24,0,32,0,33.9,0,48,87,897,56.18,29.29,40.37,9.69,7.77,97.26,69,0.35,89.7,20.11,30,4.02,315.4,141.6,61.9,32,33.9
43339,2,430,30,4.02,0,0,0,18,10,315.4,0,0,18,11,141.6,0,0,46,10,61.9,0,3.68,23,0,32,0,33.9,0,100,280,897,56.41,29.36,40.74,9.79,7.87,97.23,69,0.35,89.7,23.6,30.1,4.02,313,141.6,61.9,32,33.9
43339,3,430,30.1,4.02,0,0,0,21,0,313,0,0,24,0,141.6,0,0,48,0,61.9,0,0,21,0,32,0,33.9,0,104,332,897,56.4,29.35,40.82,9.81,7.89,97.44,69,0.35,89.7,18.31,30.1,4.03,314.1,146.3,64.8,32,33.9
43340,1,430,30.1,4.03,0,0,0,15,15,314.1,0,0,18,10,146.3,0,0,40,15,64.8,0,0,18,6,32,0,33.9,0,83,337,897,56.48,29.33,41,9.85,7.94,97.54,69,0.35,89.7,20.55,30,4.11,322.1,146.3,64.8,32,34
43340,2,430,30,4.11,0,0,0,21,8,322.1,0,0,23,0,146.3,0,0,48,10,64.8,0,0,22,0,32,0,34,0,88,316,897,56.65,29.33,40.92,9.83,7.92,98.03,69,0.34,89.7,17.5,30.1,4.18,309.7,146.3,64.8,32,34
43340,3,430,30.1,4.18,0,0,4,24,5,309.7,0,0,17,10,146.3,0,0,48,0,64.8,0,0,19,0,32,0,34,0,95,336,897,56,29.37,41,9.85,7.96,98.13,69,0.34,89.7,17.51,30.1,3.96,322.1,147.7,64.9,32,34
43341,1,430,30.1,3.96,0,0,0,21,7,322.1,0,0,23,0,147.7,0,0,40,15,64.9,0,0,17,10,32,0,34,0,122,326,897,56.13,29.37,40.56,9.74,7.91,98.01,69,0.35,89.7,17.5,30.1,3.98,312.2,147.7,64.9,32,33.9
43341,2,430,30.1,3.98,0,0,0,21,10,312.2,0,0,18,10,147.7,0,0,48,10,64.9,0,0,25,0,32,0,33.9,0,103,367,897,56.07,29.38,40.94,9.84,7.98,97.9,69,0.35,89.7,17.5,30.1,4,306.3,147.7,64.9,32,33.9
43341,3,430,30.1,4,0,0,0,23,7,306.3,0,0,22,0,147.7,0,0,48,10,64.9,0,0,22,0,32,0,33.9,0,92,331,897,56.78,29.36,41.04,9.86,7.99,97.89,69,0.35,89.7,17.5,30.1,4.03,318.8,144.2,63.7,32,33.9
43342,1,430,30.1,4.03,0,0,0,23,5,318.8,0,0,17,10,144.2,0,0,50,7,63.7,0,0,20,9,32,0,33.9,0,66,248,897,57.12,29.34,40.83,9.81,7.99,97.77,69,0.35,89.7,27.51,30.1,4.04,305.8,144.2,63.7,32,33.9
43342,2,430,30.1,4.04,0,0,0,23,8,305.8,0,0,23,0,144.2,0,0,48,10,63.7,0,0,25,0,32,0,33.9,0,119,339,897,56.97,29.35,40.55,9.75,7.96,97.81,69,0.34,89.7,17.5,30.1,4.05,313,144.2,63.7,32,33.9
43342,3,430,30.1,4.05,0,0,0,24,7,313,0,0,17,10,144.2,0,0,50,0,63.7,0,0,23,0,32,0,33.9,0,159,278,897,56.63,29.33,40.03,9.61,7.88,97.82,69,0.35,89.7,17.5,30.1,4.07,309.6,146.3,63.9,32,33.9
43343,1,430,30.1,4.07,0,0,0,24,5,309.6,0,0,22.5,0,146.3,0,0,42,13,63.9,0,0,20.5,7,32,0,33.9,0,94,364,897,56.37,29.33,40.99,9.85,8.02,97.82,69,0.35,89.7,17.5,30.1,4.12,315.1,146.3,63.9,32,34.5
43343,2,430,30.1,4.12,0,0,0,21,10,315.1,0,0,17,10,146.3,0,0,48,10,63.9,6,0,25,0,32,0,34.5,0.5,96,381,897,55.86,29.35,41.09,9.87,8.01,97.71,69,0.35,89.7,17.5,30.1,4.07,309.9,146.3,63.9,32,34.5
43343,3,430,30.1,4.07,0,0,0,23,5,309.9,0,0,21,10,146.3,0,0,48,10,63.9,0,0,24,3,32,0,34.5,0,86,356,897,56.37,29.35,41.16,9.89,8.03,97.68,69,0.35,89.7,17.5,30.1,4.07,309.2,142.7,63.7,30.5,34.5
